,id,x,y,z,radius,dt
134,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.044759956236858,134.0
135,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.044759956236858,135.0
136,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.044759956236858,136.0
137,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.044759956236858,137.0
138,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.044759956236858,138.0
139,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.045278934229251,139.0
140,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.045278934229251,140.0
141,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.045278934229251,141.0
142,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.045278934229251,142.0
143,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.045278934229251,143.0
144,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.045278934229251,144.0
145,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.045758893833311,145.0
146,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.045758893833311,146.0
147,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.045758893833311,147.0
148,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.045758893833311,148.0
149,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.045758893833311,149.0
150,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.045758893833311,150.0
151,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.046202775188151,151.0
152,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.046202775188151,152.0
153,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.046202775188151,153.0
154,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.046202775188151,154.0
155,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.046202775188151,155.0
156,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.046202775188151,156.0
157,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0466132959277505,157.0
158,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0466132959277505,158.0
159,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0466132959277505,159.0
160,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0466132959277505,160.0
161,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0466132959277505,161.0
162,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0466132959277505,162.0
163,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.046992968158519,163.0
164,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.046992968158519,164.0
165,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.046992968158519,165.0
166,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.046992968158519,166.0
167,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.046992968158519,167.0
168,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.046992968158519,168.0
169,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.047344114121368,169.0
170,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.047344114121368,170.0
171,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.047344114121368,171.0
172,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.047344114121368,172.0
173,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.047344114121368,173.0
174,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.047344114121368,174.0
175,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.047668880643112,175.0
176,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.047668880643112,176.0
177,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.047668880643112,177.0
178,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.047668880643112,178.0
179,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.047668880643112,179.0
180,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.047668880643112,180.0
181,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0479692524732585,181.0
182,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0479692524732585,182.0
183,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0479692524732585,183.0
184,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0479692524732585,184.0
185,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0479692524732585,185.0
186,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0479692524732585,186.0
187,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.048247064594274,187.0
188,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.048247064594274,188.0
189,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.048247064594274,189.0
190,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.048247064594274,190.0
191,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.048247064594274,191.0
192,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.048247064594274,192.0
193,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.048504013586129,193.0
194,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.048504013586129,194.0
195,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.048504013586129,195.0
196,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.048504013586129,196.0
197,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.048504013586129,197.0
198,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.048504013586129,198.0
199,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0487416681193515,199.0
200,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0487416681193515,200.0
